recipe_number,recipe_code,recipe_name,comment_id,user_id,user_name,user_reputation,created_at,reply_count,thumbs_up,thumbs_down,stars,best_score,text
94,8015,Easy Peanut Butter Fudge,sp_aUSaElGf_8015_c_22XMCl9yvmFbU0VrrNvYfQPCdKP,u_75GYd9Vznpwu,Marleen739,1,2021-12-20 05:49:12,0,2,1,5,615,Excellent recipe!  I would make it again!
67,16579,Chicken Wild Rice Soup,sp_aUSaElGf_16579_c_22Yx5MwSBLrtg1rXv9P5MKnNPzV,u_GCKyIxzR9sXM,Renee221,1,2021-12-20 19:22:18,0,7,0,5,820,"I made this soup per the directions with the exception that I did not have cream of mushroom soup so I used cream of chicken. It was very good and I will definitely add it to ""go to"" list of recipes.  Thank you."
38,1063,Frosted Banana Bars,sp_aUSaElGf_1063_c_22LB0wPIPv1ifV3aZBrc2kFwaUg,u_gkC6ziNuujNo,Trish067,1,2021-12-20 19:26:17,0,12,2,5,785,I have been making this recipe for almost 20 years. My daughters boyfriend loved them so much that he use to bring all the ingredients over so I would make a pan for him to take home with him. I keep getting asked to make these simple yet extremely yummy banana bars.
7,12540,Flavorful Chicken Fajitas,sp_aUSaElGf_12540_c_22ZBXdhgKIa8RpVWRhA8pQABeKO,u_8HrDyxmMYCAI,dlynsmith9,60,2021-12-20 21:21:09,0,5,6,5,623,"I left the lemon juice and paprika out when I marinated, and I marinated the chicken overnight.  I did not use peppers, because we are allergic to them.  I did the rest of the recipe as written.  It was very delicious and tasted just like the fajitas you get at a restaurant.  I served it with Mexican rice and refried beans.  I will be making this recipe again."
88,8202,Simple Taco Soup,sp_aUSaElGf_8202_c_22b1YHK94hEKAFxzQ9ManoBPEQp,u_pAR5N9OZcVjF,Emarie,1,2021-12-21 12:58:38,0,25,5,5,828,"So good! The only thing I added that was not on here was onions, but I love this recipe."
4,17826,Amish Breakfast Casserole,sp_aUSaElGf_17826_c_22bLsG6xa4YzCgyYIilhMkfDaWt,u_7oJ0YWDuESeV,grandmascooking22,20,2021-12-21 15:45:44,0,17,1,5,827,I've made this for several family gatherings and everyone raves about it and wants the recipe.  It is so cheesy and good.
99,191775,Egg Roll Noodle Bowl,sp_aUSaElGf_191775_c_22cXJk10KB6Vbsyn82enfF25QaN,u_qj3d6Oa9FjLD,Margaret925,1,2021-12-22 01:49:38,0,1,0,5,610,Absolutely loved this dish.
64,12700,Big Soft Ginger Cookies,sp_aUSaElGf_12700_c_22ceyRa9aTjBG8gCDq5ZrSodfE9,u_NzHclmA0q04I,Laura072,1,2021-12-22 02:54:43,0,12,3,5,730,"When I was in middle school, I found this recipe and, subsequently, used to make it every year. When I found out I had a gluten allergy, I had to stop making them (they didn't have good gf flours then). However, this year when planning cookie gifts for Christmas, I remembered these cookies and found this online version of the recipe. I LOVE these cookies and so does anyone who I make them for! 
This time, to avoid my hands getting so sticky from shaping the balls, I took out about a tablespoon of dough and threw it into my sugar bowl and coated it with sugar and then shaped the ball. This really helped speed up the process and my hands didn't get so messy. 
Also, I recommend taking the cookies off of the pan almost immediately. With the last pan, I didn't do this immediately and the cookies collapsed slightly."
8,6086,Apple Pie,sp_aUSaElGf_6086_c_22eIm1iG4KjTuWVpiejeUzlCPrO,u_AD2PUJ1JpOgq,Cathy631,1,2021-12-22 16:49:41,0,6,2,0,663,Love this recipe always turns out delicious my husband love apple pie thank you
46,18345,Simple Au Gratin Potatoes,sp_aUSaElGf_18345_c_22eKnc90L2KPnTDWf8B8DjRKY7e,u_yatbNQw3cIJW,Janice721,1,2021-12-22 17:06:20,0,8,1,5,768,Excellent dish.  Delicious!!!  It got lots of compliments at the Solstice potluck.
87,11330,Twice-Baked Potato Casserole,sp_aUSaElGf_11330_c_22eVHd6jqASHHlQI6LuzKmaVde6,u_apQvjewR7toD,Nancy0539,1,2021-12-22 18:32:32,0,4,1,5,703,"I love this recipe because baked potatoes are so versatile.  I tweaked it to make it a meal. Cooked the potatoes in the crockpot while at work. I added cubed ham and used cheddar-jack cheese.  We added the sour cream and chives after baking. It was a satisfying meal that was so easy!  I hope the remainder freezes well, since we are empty nesters."
94,8015,Easy Peanut Butter Fudge,sp_aUSaElGf_8015_c_22erm9JFlw2onBXGrV53QNcMDNx,u_LT1My727c8qt,Sharon095,1,2021-12-22 21:37:30,0,7,7,0,641,"OMG!! Saw this and it sounded like what my mom made when I was young.  Just made it, with a few tweaks, and it was exactly like she made, awesome! Added splash of vanilla and used half regular peanut butter and half Peter Pan honey roast. Also used 1/4 cup less sugar and put the butter in with the sugar and milk. Great taste!!"
36,1196,Pumpkin Bread,sp_aUSaElGf_1196_c_22mV3hjQOJheDupl2lLmrkIWsMV,u_vfx1I92mqsjf,Dhvani,1,2021-12-25 14:29:11,0,0,5,5,522,Such a great recipe everyone loved it.
64,12700,Big Soft Ginger Cookies,sp_aUSaElGf_12700_c_22qWMbpmwEFSBDIUT44iSMFMEJw,u_Rbd53s8VeaiB,Alice177,1,2021-12-27 00:39:10,0,6,1,5,604,"I never write reviews but these are AMAZING. In fact this is the first review I have ever written because I never think it’s worth it. But these cookies are worth writing a review for. If you are thinking about making them, DO IT."
46,18345,Simple Au Gratin Potatoes,sp_aUSaElGf_18345_c_22so2Agr4FjoHnh6qkDoDTW9qGR,u_kqeIb2B6ZzQR,Jana907,1,2021-12-27 20:04:05,0,11,5,0,724,"Wow! This was a big hit at our Christmas dinner. I followed the recipe except I only had a little bit of cheddar cheese, 1/4 c, so I added what I had on hand to hit the full cup. Monterey cheese and mexican cheese, plus some garlic, parsley and basil. I hid some of the leftovers, so I could enjoy it for lunch the next day!  🤣"
84,4444,Strawberry Pretzel Salad,sp_aUSaElGf_4444_c_22vdbnWwhU5CbnHLbzekD9n1Zl5,u_2YofoJc8SxCD,deb9962,10,2021-12-28 20:07:48,0,10,0,5,860,"I didn't have strawberries, so I used raspberries.  It turned out delicious.  I will make it again with strawberries to compare."
64,12700,Big Soft Ginger Cookies,sp_aUSaElGf_12700_c_427133,u_1oKdDhsXDh26FtvSC46pgXYQ1Tw,AshenOne,1,2021-12-29 14:21:06,0,0,20,0,0,Worst recipe ever. Did everything right I even triple checked the recipe and measurements. It came out as a huge gooey glob. Looks disgusting. Also stop using 3/4 measurements. Make a real recipe with real fkg measurements. Despicable.
12,19731,Cauliflower Soup,sp_aUSaElGf_19731_c_22ygxo1GiuQZBsdhG2UivcSoVGR,u_NJXTrzpn6PeW,Teresa852,1,2021-12-29 22:04:49,0,11,0,5,842,Excellent recipe!!! I added bacon bits and now it tastes like loaded baked potato in soup form!
98,11767,Quick Cream of Mushroom Soup,sp_aUSaElGf_11767_c_230hVK4wQx5IdeBEkJ7l5kxhnLZ,u_fcV25PlgwJ9G,Lisa5089,1,2021-12-30 15:08:53,0,9,7,5,671,"What a super easy recipe! I love cream of mushroom soup but had never made it from scratch. I’m with some other posters, it is a bit bland. On the first try I added more salt and pepper with a 1/2 teaspoon of minced garlic. It was delicious. I may try adding extra seasoning on the next round. Definitely adding this to my soup files!"
75,38183,Baked Tilapia,sp_aUSaElGf_38183_c_231yYtiCgoifrvCZHifHyidz6Ud,u_2rfoHLnKrzCD,MUSH029,1,2021-12-31 01:58:58,0,1,0,5,607,Yumm!  This was delicious and super easy to make.
59,414,Lemon Blueberry Bread,sp_aUSaElGf_414_c_233u8IoxNTCb99sbCtFRuWhyrjK,u_peUVd02MJRqR,Jason7075,1,2021-12-31 18:22:11,1,12,1,0,815,"For the glaze, is it granulated sugar or powdered?"
20,6504,Mom’s Meat Loaf,sp_aUSaElGf_6504_c_236fYLAGr96Isj2IV2ZO9f1R6AO,u_try8G8groJ34,Jim063,1,2022-01-01 17:51:43,0,22,15,5,731,"I had never made a meatloaf before but decided to make one using this recipe with a couple small modifications. I only used 1/3 cup of milk, I used Panko bread crumbs instead of crackers and I baked it for 75 minutes. It came out absolutely fantastic."
62,1152,Pork Chops with Scalloped Potatoes,sp_aUSaElGf_1152_c_236lF8E09uKqE8xg6c5vOiMDwcP,u_nKYLca5IqS7G,Lawler67,10,2022-01-01 18:38:30,0,5,1,5,708,Delicious and easy to prepare for a weekday dinner.
46,18345,Simple Au Gratin Potatoes,sp_aUSaElGf_18345_c_237FshNwKWORPTWd9eZTUCYiF94,u_zNwqNQSRQKj7,Jeff745,1,2022-01-01 22:50:26,1,12,2,5,765,"We lovingly call these potatoes ""Old Rotten Potatoes"" (Au Gratin Potatoes).  This particular recipe is very similar to the way my wife makes it.  We made this recipe and the church potluck group loved it!"
84,4444,Strawberry Pretzel Salad,sp_aUSaElGf_4444_c_23AODr3kNQ8S1MgWVGCkhgr67UV,u_98x63dj7rGJu,Tonya004,1,2022-01-03 01:28:27,0,29,12,0,718,"My Precious Momma use to make this every Christmas because our whole family loved it.  She tragicly left us 10 yr.s ago and this family favorite has not been made again until this Christmas and I know she is ""Dancing in the floors of Heaven,""because we made it for our Christmal Dinner this year.  Thank You Taste of Home.  By the way, Mom use to give us girls a subscription to your magazine every year, and I still have every magazine up and until she left us."
8,6086,Apple Pie,sp_aUSaElGf_6086_c_23AUU1Ua2KHvkanIbc1NhMeArtC,u_VWZSfZPnVEXZ,Cindy739,1,2022-01-03 02:19:56,0,31,12,0,785,"This is a very good basic apple pie recipe.  As with any recipe, tweaking may be needed to suit your personal tastes, and reading the directions carefully is also mandatory.  When reading reviews, I noticed several folks complaining about their pie being under-done, then saw one lady who said she had to add time to the initial 25 minutes, when the recipe specifically calls for an additional 20-25 mins, after foil is removed.  I suspect more than one person undercooked their pie by not reading the recipe correctly."
98,11767,Quick Cream of Mushroom Soup,sp_aUSaElGf_11767_c_23Ca9FjDI40GEoX9eygGf732VBG,u_GEmJoRXDzdOK,cynthia889,1,2022-01-03 20:06:09,0,23,7,5,789,"My husband said this was a mistake to make. Through all the yummy noises, he managed to say it was bc I going to have to make this all the time! He always crushes up crackers in any and all soups I make but not this time. I did add one clove of garlic, chopped the mushrooms into small pieces  and this was indeed an exceptional recipe. Highly recommend this easy and quick to make soup.  TY Anne Kulick and Taste Of Home for the delish recipe!"
12,19731,Cauliflower Soup,sp_aUSaElGf_19731_c_23Cpfxz8E298QBUm4eL150YIH6F,u_mgUzDsOzfJZs,Gail324,1,2022-01-03 22:13:50,1,1,15,3,495,This was pretty bland. I had added 2 diced chicken breasts and extra black pepper & even some Korean chili powder but that was not enough. What really helped was sprinkling some green onions over the top of the soup after serving.
15,10252,Li’l Cheddar Meat Loaves,sp_aUSaElGf_10252_c_23CvevdHkzQzkvLhyTaFlB54KlH,u_9ebXx9Cx86yq,Diane1532,1,2022-01-03 23:03:01,0,1,0,5,611,"Mu husband loves meatloaf but I have NEVER liked it. I generally find them really dry no matter how much ketchup you drown it.  I reluctantly tried these and I love them. Very easy to make, moist and full of flavor. Great as left overs also. I do use a meat mix of 1/3 lb each of ground beef, veal and pork. I also add some hot sauce to the ketchup-sugar topping for a little more kick and to balance the sweetness. This is a repeat recipe."
31,7708,Basic Banana Muffins,sp_aUSaElGf_7708_c_23DTTZKDZesFsOxL609crF9EXjn,u_pIHszLtAQiwZ,BURRU,1,2022-01-04 03:41:06,0,3,1,5,443,Tasty
2,3309,Best Ever Banana Bread,sp_aUSaElGf_3309_c_23DxbYzGqNCzdsSLXaivgzEypsN,u_oQes0TMG846M,prodjan4,1,2022-01-04 07:48:50,0,0,0,5,280,Good one
12,19731,Cauliflower Soup,sp_aUSaElGf_19731_c_22socBj0VUIP0Yr5Ufjxl0um7rL,u_jROtxdD3uYTn,Loraine,1,2022-01-04 16:58:18,0,7,4,5,691,I make this soup every winter. It is one of my husband & mine favorite. I try to use also low fat cheddar or sharp cheese to cut more fat. I also use sodium reduce better than bouillon. If I have broccoli leftover from a prior dinner or have fresh will add it too.
42,10248,Garlic Beef Enchiladas,sp_aUSaElGf_10248_c_23FQPLuO9nrXmt97AkE2ziagpet,u_8QgyZBGVU2kB,dlang,1,2022-01-04 20:15:29,0,5,14,1,549,"Although I love both garlic and Mexican food, I thought this was terrible.  The tortillas were soggy and the sauce was awful."
3,2832,Cheeseburger Soup,sp_aUSaElGf_2832_c_23IsPshvICKWbecQsIHM2F1inoB,u_Ukf4xuVAQAOP,sd20,1,2022-01-06 01:35:14,0,3,14,3,406,"Okay , but probably won’t make again."
37,20170,Taco Lasagna,sp_aUSaElGf_20170_c_23LblHeyi3tqQaOQZWQVFbeViF1,u_drPf0X3Wcm0U,vsmith8403036,1,2022-01-07 00:47:44,0,6,0,5,723,On rotation frequently for dinner meals. Family really enjoys it
81,27626,Skillet Shepherd’s Pie,sp_aUSaElGf_27626_c_23M3hc29lu5XDwAT0mYtAlgXDbh,u_zoJCJGNkV5xH,treconmom,1,2022-01-07 04:37:28,0,2,0,5,678,"Really enjoyed this. The whole family, even the picky eaters, ate it up. 

I liked that it was not labor intensive for such a flavorful meal."
62,1152,Pork Chops with Scalloped Potatoes,sp_aUSaElGf_1152_c_23MqbIfMpZYTdY71ubuFibDUy22,u_xmg4GYXEn0Na,Ness203,1,2022-01-07 11:19:33,0,4,1,5,460,Very tastey
1,14299,Creamy White Chili,sp_aUSaElGf_14299_c_23Nduv3AAGtX0cmKaxLpQIOtGQz,u_zSpLgUzFZKjk,Petri,1,2022-01-07 18:05:04,0,0,0,4,449,"Delicious, If you like a mild chilli taste this is for you!😍 really would recommend making it!"
6,21444,Favorite Chicken Potpie,sp_aUSaElGf_21444_c_23OPpfi79YGqdcKD3mFHLwkDp8S,u_qvMBDRLFLzyq,Fran486,1,2022-01-08 00:39:04,0,30,27,5,701,"This is at least the 4th time I have made this.  I use half the butter, and just a little over half the flour.  I add a pound of mushrooms, cooked down so as not to add liquid.  I use shallots instead of onion.   I then throw in a bunch of garlic, parsley, basil, a little marjoram.  No thyme.  Since it is just the two of us, I bake both, and after they have chilled I cut them into dinner slices, wrap them individually, and freeze them.  Stunningly delicious pot pie!"
47,15805,Bruschetta Chicken,sp_aUSaElGf_15805_c_23QB70POzI7deyClPme7sQnb3nJ,u_wtrWkGaxIAh8,Claire668,1,2022-01-08 15:37:38,2,1,0,0,605,Where do people add the balsamic? Just as a drizzle once cooked?
16,41101,Rustic Italian Tortellini Soup,sp_aUSaElGf_41101_c_23RfH7JA0MULYbF0ix1HZGWUz8h,u_G8qjQyHzlkkG,JGa2595176,100,2022-01-09 04:15:41,0,2,0,5,672,"One of my go-to meals and I have been making for many years. Always a sure fire hit. Can add more veggies or spices if you'd like. Sometimes we use the hot spicy sausage, gives it more of a kick. GREAT recipe."
12,19731,Cauliflower Soup,sp_aUSaElGf_19731_c_23TXz9jTjfhKH3bZoAYqznA9YYh,u_uWYSlYL6CovJ,Wendy9442,1,2022-01-09 20:15:09,0,7,1,5,761,"I added bacon bits, chili flakes and 2 tsp Franks hot sauce. Turned out delicious with so much flavour!I also mashed the caulflower before adding the cheese sauce. Definitely recommend this recipe! Yummmm"
59,414,Lemon Blueberry Bread,sp_aUSaElGf_414_c_23V74q4yjkcSgvSfEIoFCHGnKxv,u_sLx2KoNaGKip,Snehal,1,2022-01-10 09:33:31,2,5,8,0,618,"Is the sugar used in the bread granulated sugar or powder sugar? I wish it was specified!!!

And what for the glaze? I would assume powder / icing sugar for glaze?"
1,14299,Creamy White Chili,sp_aUSaElGf_14299_c_23Vi81AY4vz93vga2QKFIXzVyQ9,u_pTdidnO4Qvj9,Mary-Lynne,1,2022-01-10 14:38:11,0,1,0,5,608,This is a fabulous recipe!
8,6086,Apple Pie,sp_aUSaElGf_6086_c_23SRn8iM9JMVaD6jaArKvWeOU8U,u_Mytrts0PyB9g,Ellie502,1,2022-01-10 20:56:19,0,7,5,5,668,This Apple pie is amazing. I added other ingredients to it like coconut and it was so nice.
67,16579,Chicken Wild Rice Soup,sp_aUSaElGf_16579_c_23LNnvM1WskJ2vFTbz3rkm3ntvh,u_tga2PtdHW2Fy,hondapcgirl1,1,2022-01-10 21:04:59,0,4,2,2,649,"This wasn't terrible, but wasn't good. It is greatly lacking in flavor. I would add more celery, carrots, parsley, onion, salt and pepper. It needs a lot of help. 2 stars"
37,20170,Taco Lasagna,sp_aUSaElGf_20170_c_23WTNR2cLachlpffkXU9T7rBHld,u_mZVvFpYYjzIg,SylCan,10,2022-01-10 21:06:43,1,1,122,0,426,Maybe I'm a little prejudiced but I have trouble trusting a recipe that uses a spice MIX. What's up with that? How difficut is it to shake out the cumin and corriander?
96,3290,Brown Sugar Oatmeal Pancakes,sp_aUSaElGf_3290_c_23YHJPDiI8PpruyZ95Lv6oso9oo,u_ydlTDzBD6o14,JMartinelli13,20,2022-01-11 12:27:07,0,2,0,5,689,"Only used all purpose flour.  Made half the batch as is, then added blueberries to the remainder.  Delicious! Will make a double batch next time and freeze them."
48,9739,Best Ever Potato Soup,sp_aUSaElGf_9739_c_23ZCmODLHa7TnJuW65ZSADaNtxx,u_vro9kUC7AFGu,tsuop,90,2022-01-11 20:19:40,0,20,6,5,799,"This is an excellent soup.   The only changes I made was fresh celery in place of the seeds & sharp cheese in place of Velveeta, my family loved it.  Thank you Coleen."
1,14299,Creamy White Chili,sp_aUSaElGf_14299_c_23WqtSRlqxKmvHp4xbsD9zNMIPd,u_tOkZoHuF5wQW,TERESA062,1,2022-01-12 02:54:53,0,5,1,5,585,"Fantastic, but mild. I added half a Carolina Reaper. Delish! The hubby  said he detested white chili. As this was simmering, hubby said ""Boy, that sure smells great! When do we eat?"" He asked me to make more to freeze for later. LOL!"
16,41101,Rustic Italian Tortellini Soup,sp_aUSaElGf_41101_c_23a096oDEZILbnQqxoXoV16utZ4,u_yg3RrTHonjjc,Lori640,1,2022-01-12 18:40:45,0,3,1,5,663,"Guys, if you need a fast, easy,  recipe with limited ingredients that you can switch out this is the one!. It comes out fast and great tasting, I substitute swiss chard for spinach, grew mountains of it, threw in half a bag of frozen tortellini as the fresh only comes 5 oz packages at my store. Adjust the red pepper flakes as your family likes. Keeping this one for that need a quick healthy dinner."
96,3290,Brown Sugar Oatmeal Pancakes,sp_aUSaElGf_3290_c_23Zs5nYSq3IwvD4zJIzKvbVFV5V,u_aKJeJ5labCNp,dylan'smama,1,2022-01-12 20:19:44,0,2,0,4,686,"Great recipe--it does a wonderful job of ""disguising"" the healthy ingredients.  However, it has WAY too much sugar in it for me.  I doubled the recipe to make it the same as my regular pancake recipe--meaning it now calls for 2/3 cup sugar!  My normal pancake recipe only has 2 tablespoons of sugar for the same amount of flour/oats.  Because we use syrup on our pancakes I don't feel like I need my pancakes to be sweet too--its just added sugar that is unnecessary.  So, next time I will reduce the amount of sugar to 2 tablespoons and add 1 teaspoon of vanilla.  Otherwise, it's a delicious recipe.   (also they brown quickly due to all the brown sugar in the recipe, just turn down the heat so they cook a little more slowly and you'll be fine)"
73,41095,Contest-Winning New England Clam Chowder,sp_aUSaElGf_41095_c_23eopKVK3lRwPgYwXs7umUzPXvN,u_NVipO00MRpFl,Tammi570,1,2022-01-13 20:01:35,0,6,2,5,702,"Absolutely phenomenal! As a family of four, everyone loved it. My 12 year old son says it’s now his favorite meal and to make it often. He even asked me before he went to bed to make it soon. I think next time I will double it though. My picky eater daughter also ate the whole bowl."
12,19731,Cauliflower Soup,sp_aUSaElGf_19731_c_23fG2LMgaVuECX8PM5xjicn34QL,u_jMLtE2FLrjjQ,resalee,10,2022-01-13 23:45:19,0,15,4,5,734,"Don't let the name fool you, this is terrific!  Even though it is cauliflower instead of potato this soup is very tasty and easy to prepare.  I made it for Christmas dinner and was told by multiple guests that they loved it too."
28,12734,Cheesy Ham Chowder,sp_aUSaElGf_12734_c_23h4SoOHN4TUPn6HqPVfciq9Plz,u_XMkObrdowiXx,Dorotka,1,2022-01-14 15:09:46,0,3,1,4,637,"Lovely, but I substituted ham with chicken :)"
16,41101,Rustic Italian Tortellini Soup,sp_aUSaElGf_41101_c_23hmu2RGvAndyu7WO07p3PNN6b1,u_vCvkFysaRwGa,PageRD,20,2022-01-14 21:15:11,0,1,0,5,622,What a delicious surprise! This was easy to make and it was so tasty. I'm not a huge fan of cooked spinach but this was very good. This is definitely going in my file of favorite soups.
15,10252,Li’l Cheddar Meat Loaves,sp_aUSaElGf_10252_c_23k0XaLB1VgR0SqqBNr2K7Kbz1L,u_ydlTDzBD6o14,JMartinelli13,20,2022-01-15 16:06:58,0,3,1,5,652,"Used half regular ketchup, half jalapeno ketchup.  So good! Made a double batch, baked them, cooled them, and then froze them solid on cookie sheets and vacuum sealed them."
86,4383,First-Place Coconut Macaroons,sp_aUSaElGf_4383_c_23k7D0v5ZxukRLhMf17qI9yzzmo,u_xhg76uHZTCp6,Kristi803,1,2022-01-15 17:02:16,0,7,3,5,670,"I think this recipe is perfect as is.  I tried a batch just as instructed and a batch whipping the egg whites first.  The batch with whipped egg whites may have looked a bit prettier, but were airy and crumbly, not nearly as good."
23,14600,Buttery Cornbread,sp_aUSaElGf_14600_c_23kfjDef3gr9kOsLPU4fJt8VeXD,u_Z8NvFJwDxp6D,amsm,20,2022-01-15 21:45:38,0,0,0,5,509,"I loved the sweetness of this cornbread, and it was great fresh right out of the oven. We ate ours with butter and syrup, just like when I was a kid!"
82,18274,Ravioli Lasagna,sp_aUSaElGf_18274_c_23ksyc2taXgzOX02TaQsf2EB7CS,u_3LmnOK3sVS1f,DJa331,1,2022-01-15 23:34:35,0,5,1,4,697,"This recipe is in my regular rotation. I like using a pound of Italian sausage, but either way is good. Taste belies the effort."
1,14299,Creamy White Chili,sp_aUSaElGf_14299_c_23myjWRG0SSgODziT76nAoXVMFf,u_lPW6uyGJNSN0,Cindy4876,1,2022-01-16 17:21:32,0,1,0,5,633,"This recipe was excellent!! I added the cream cheese and it was the perfect comfort food. I usually make individual portions and freeze it, but this was eaten everyday for 3 days. Exceptional!"
7,12540,Flavorful Chicken Fajitas,sp_aUSaElGf_12540_c_23nk0ygoHbACvNOOKKai2pTOtru,u_yB1HWpJVWfFe,Ralph927,1,2022-01-16 23:50:19,0,1,0,5,607,MDe this recipe tonight with the bean and corn salad to Rave reviews. This will definitely be part of the dinner rotation. Thanks for sharing.
20,6504,Mom’s Meat Loaf,sp_aUSaElGf_6504_c_23nwtSgeBamjJMrACGdoRtHgXMH,u_5u8a4pdhBQ8n,Patty579,1,2022-01-17 01:36:13,0,6,6,5,661,"Fabulous meatloaf. The only tweaks I made was to add 1/2 cup A1 steak sauce and 1/4 cup brown sugar, but I doubled the recipe. Made my top glaze from another 1/2 cup A1 steak sauce and 1/4 cup brown sugar."
83,9735,Comforting Chicken Noodle Soup,sp_aUSaElGf_9735_c_23oAVr6L1biUidfOrpSqCmymZNX,u_0rtkDai4Fjrb,2124arizona,1,2022-01-17 03:28:12,0,12,1,5,824,"This soup turned out great! I added carrots, celery, onion, peas, minced garlic basil , dried parsley flakes and cheese. Taste wonderful!"
16,41101,Rustic Italian Tortellini Soup,sp_aUSaElGf_41101_c_23pdyJjHBNh2onYIBEM9PeKwq4l,u_0hnheP5Splsm,nwinsor,1,2022-01-17 16:00:15,0,2,0,5,635,"This is a easy and delicious soup my family asks for it all the time, it’s great for a cold New England day!!!"
15,10252,Li’l Cheddar Meat Loaves,sp_aUSaElGf_10252_c_23qUn2VmRdA1a1FwpYaPqIwu5H3,u_7oJ0YWDuESeV,grandmascooking22,50,2022-01-17 23:14:33,0,1,0,5,633,I liked the review of using jalapeno ketchup so I diced up a fresh jalalpeno and added it to the meat mixture.  It was very good.  I liked the cheese inside the meatloaf.  Have never done that before.
92,141947,Ham and Swiss Sliders,sp_aUSaElGf_141947_c_23sh1AD0nlSobpxVAYbXSL4S8Vh,u_7oJ0YWDuESeV,grandmascooking22,50,2022-01-18 17:54:43,0,16,15,4,660,"I LOVE horseradish but family doesn't.  I mixed 1/4 c. horseradish sauce with 1/4 c. mayo.  I think it needs horseradish.  I put horseradish on the table and we, who loves it, added more.  I don't prefer the sweet Hawaiian rolls but I did use them as they are the rage and seems everyone loves them."
6,21444,Favorite Chicken Potpie,sp_aUSaElGf_21444_c_23sieUK9mMMrIFOU6o8D8qOlZ8O,u_oJXiZf54NXv8,Brynna,1,2022-01-18 18:08:10,0,27,23,5,665,I've made this many times.  This last time I made it i bagged the extra filling and stuck it in the fridge.....its been 3 days now I'm wondering if uts still good to stick in a pie crust & bake...... @aurthor if your seeing this I really gotta know.
28,12734,Cheesy Ham Chowder,sp_aUSaElGf_12734_c_23vTTEmyrfeieqmyPtavYv0zYoh,u_RbNQWsQFgW84,gaylene2,20,2022-01-19 17:32:47,0,1,1,5,575,"How could you go wrong with ham AND bacon?! Sounds good to me! I added two sticks of chopped celery, grated my carrots and used red potatoes. I had one cup of heavy cream I wanted to use up so I made the difference with the whole milk. I also had pieces of frozen bacon ready to add. It was like a stew, thick and good and we liked it that way! Yummy!"
48,9739,Best Ever Potato Soup,sp_aUSaElGf_9739_c_22UVnkw3tEb4KMxzzSej8lR2ZGM,u_iXIkHTw6X2pe,Razorback,50,2022-01-19 19:29:26,1,35,18,5,769,"Turned out great! My husband loved it and I tweaked it a bit....sauteed the onions and carrots in the bacon grease for added flavor, increased the amount of veggies by 25% and the broth by 50%, used half and half instead of milk, used minced celery (had no celery seed and trying to keep sodium low), added a tsp garlic powder, and lastly..... added 1/3 c mozzarella to tone down the velveeta twang. It was so creamy with soft chunks of potato - exceptional flavor (may try without bacon or half and half  next time due to heart health issues - any suggestions to replace the bacon?)  and it made enough for multiple additional meals which I plan to take the advice from others for various add-ons. Thanks for the recipe!!"
13,32480,Basic Homemade Bread,sp_aUSaElGf_32480_c_23vhiLXOgit1bA1uPE6iwQobpBA,u_e3SHKDchsWOH,Jen209,1,2022-01-19 19:29:54,1,15,1,5,844,This is a great recipe. I use high end garlic flavored EVOO instead of Canola oil to give it a garlic flavor and I use Caputo Italian Chef's Flour 00 and the bread is super light and fluffy.
73,41095,Contest-Winning New England Clam Chowder,sp_aUSaElGf_41095_c_23pldkQVPFrrwC4YbBzIv8BsLW9,u_C03Qr3ESkkLc,maine87,1,2022-01-19 21:41:33,0,6,7,0,637,"Haven't made it yet but want to use fresh clams, what is the ratio of fresh clams to canned clams?  Looking forward to making this.  Thank you."
59,414,Lemon Blueberry Bread,sp_aUSaElGf_414_c_23whqnSgVBXU28JZgwVJNMunbPH,u_syJJ84gy5vem,Clarisa,1,2022-01-20 04:02:21,1,17,5,5,750,"Omg.!! We do alot of baking and this is easily the most delicious bread we've ever eaten.!!😋❤🤗My son and I wanted to eat it in one sitting.!
We didn't even make the glaze for it and it was still super delicious. Does not need the glaze."
13,32480,Basic Homemade Bread,sp_aUSaElGf_32480_c_23wmHdGubeUbZYCONyrseIMqJQS,u_J8IMYtuqe1BB,Brit745,1,2022-01-20 04:37:16,0,9,3,5,725,Is there anything better than homemade fresh warm bread smothered with butter? Definitely not. This bread is so delicious and so easy! Sure to impress any guests and yourself!
88,8202,Simple Taco Soup,sp_aUSaElGf_8202_c_23yT9sebDfv9q8TJjIGOkKIphwb,u_jMLtE2FLrjjQ,resalee,10,2022-01-20 18:59:38,0,5,2,4,668,Super easy to prepare and very tasty!
37,20170,Taco Lasagna,sp_aUSaElGf_20170_c_23ymfzBJJlW88vcky6jv7hVHT6s,u_pmANF0tYznL0,Robbin081,1,2022-01-20 21:40:07,0,16,2,4,831,"I made this with corn tortillas (you need a few more since they're smaller). My family loved it! It even reheated well in the microwave. This is going in the easy, fast, good recipes book."
28,12734,Cheesy Ham Chowder,sp_aUSaElGf_12734_c_23z9WCEML0BYHurUQVB8WGRGCe2,u_uFhJF08ARrqb,Momof4.5,1,2022-01-21 00:47:57,0,2,6,5,543,"I wish I could save these changes without a review because I really dislike when people change a recipe and still review it. Since TOH doesn't have the option to make notes, here goes. I made this heart healthy by deleting the bacon and sautéing the onion and carrot in olive oil. After that, I added chicken that I had baked separately and used 2% milk and 2% reduced fat cheese. I followed all of the other directions. My family loved it."
